dataset,column,dtype,missing_count,missing_rate,non_missing_rate,unique_count
HRS,r4mealsh,float64,23883,0.5279877967900252,0.47201220320997483,2
HRS,r5mealsh,float64,25684,0.5678029800592475,0.43219701994075255,2
HRS,r6mealsh,float64,27076,0.598576292169607,0.40142370783039305,2
HRS,r7mealsh,float64,25121,0.5553565901755316,0.44464340982446837,3
HRS,r8mealsh,float64,26775,0.5919220055710307,0.4080779944289693,2
HRS,r9mealsh,float64,28029,0.6196445151876907,0.3803554848123093,2
HRS,r10mealsh,float64,23341,0.5160056594596985,0.48399434054030155,2
HRS,r11mealsh,float64,24705,0.5461599681655392,0.45384003183446076,2
HRS,r12mealsh,float64,26507,0.5859972586992086,0.4140027413007914,2
HRS,r13mealsh,float64,24366,0.5386656055179732,0.46133439448202684,2
HRS,r14mealsh,float64,28126,0.6217889198390592,0.37821108016094085,2
HRS,r15mealsh,float64,29596,0.6542865985762921,0.3457134014237079,2
HRS,r16mealsh,float64,29452,0.6511031524959101,0.3488968475040899,2
HRS,r3shoph,float64,27288,0.6032630322323915,0.3967369677676085,2
HRS,r4shoph,float64,23884,0.5280099040544723,0.47199009594552765,2
HRS,r5shoph,float64,25684,0.5678029800592475,0.43219701994075255,2
HRS,r6shoph,float64,27077,0.598598399434054,0.401401600565946,2
HRS,r7shoph,float64,25130,0.5555555555555556,0.4444444444444444,3
HRS,r8shoph,float64,26775,0.5919220055710307,0.4080779944289693,2
HRS,r9shoph,float64,28027,0.6196003006587965,0.38039969934120355,2
HRS,r10shoph,float64,23346,0.5161161957819339,0.4838838042180661,2
HRS,r11shoph,float64,24704,0.5461378609010921,0.45386213909890794,2
HRS,r12shoph,float64,26514,0.5861520095503382,0.4138479904496618,2
HRS,r13shoph,float64,24361,0.5385550691957377,0.4614449308042623,2
HRS,r14shoph,float64,28128,0.6218331343679533,0.3781668656320467,2
HRS,r15shoph,float64,29595,0.654264491311845,0.34573550868815495,2
HRS,r16shoph,float64,29454,0.6511473670248044,0.34885263297519564,2
HRS,r3sadlf,float64,27243,0.6022682053322722,0.3977317946677278,2
HRS,r4sadlf,float64,23850,0.527258257063271,0.472741742936729,2
HRS,r5sadlf,float64,25656,0.5671839766547287,0.43281602334527125,2
HRS,r6sadlf,float64,27076,0.598576292169607,0.40142370783039305,2
HRS,r7sadlf,float64,25115,0.5552239465888491,0.4447760534111509,2
HRS,r8sadlf,float64,26772,0.5918556837776894,0.4081443162223106,2
HRS,r9sadlf,float64,28026,0.6195781933943494,0.3804218066056506,2
HRS,r10sadlf,float64,23331,0.5157845868152274,0.48421541318477257,2
HRS,r11sadlf,float64,24698,0.5460052173144095,0.45399478268559046,2
HRS,r12sadlf,float64,26503,0.5859088296414202,0.4140911703585798,2
HRS,r13sadlf,float64,24358,0.5384887474023964,0.4615112525976036,2
HRS,r14sadlf,float64,28114,0.621523632665694,0.378476367334306,2
HRS,r15sadlf,float64,29585,0.6540434186673741,0.34595658133262586,2
HRS,r16sadlf,float64,29448,0.6510147234381217,0.3489852765618783,2
HRS,r3inhpe,float64,27243,0.6022682053322722,0.3977317946677278,2
HRS,r4inhpe,float64,23850,0.527258257063271,0.472741742936729,2
HRS,r5inhpe,float64,25656,0.5671839766547287,0.43281602334527125,2
HRS,r6inhpe,float64,27069,0.5984215413184772,0.40157845868152275,2
HRS,r7inhpe,float64,25105,0.5550028739443781,0.4449971260556219,2
HRS,r8inhpe,float64,26765,0.5917009329265597,0.4082990670734403,2
HRS,r9inhpe,float64,28017,0.6193792280143255,0.38062077198567446,2
HRS,r10inhpe,float64,23200,0.5128885351726578,0.48711146482734224,2
HRS,r11inhpe,float64,24680,0.5456072865543617,0.45439271344563825,2
HRS,r12inhpe,float64,26487,0.5855551134102666,0.41444488658973344,2
HRS,r13inhpe,float64,24322,0.5376928858823009,0.4623071141176991,2
HRS,r14inhpe,float64,28088,0.6209488437900694,0.3790511562099306,2
HRS,r15inhpe,float64,29511,0.6524074810982889,0.34759251890171106,2
HRS,r16inhpe,float64,29378,0.6494672149268249,0.3505327850731751,2
HRS,r2grossa,float64,33814,0.7475350400141486,0.2524649599858514,6
HRS,r3grossa,float64,27279,0.6030640668523677,0.3969359331476323,6
HRS,r4grossa,float64,23875,0.5278109386744484,0.4721890613255516,6
HRS,r5grossa,float64,25680,0.5677145510014591,0.43228544899854093,6
HRS,r6grossa,float64,27076,0.598576292169607,0.40142370783039305,6
HRS,r7grossa,float64,25116,0.5552460538532962,0.4447539461467038,6
HRS,r8grossa,float64,26772,0.5918556837776894,0.4081443162223106,6
HRS,r9grossa,float64,28025,0.6195560861299023,0.3804439138700977,6
HRS,r10grossa,float64,23328,0.5157182650218862,0.4842817349781138,6
HRS,r11grossa,float64,24698,0.5460052173144095,0.45399478268559046,6
HRS,r12grossa,float64,26502,0.585886722376973,0.41411327762302697,6
HRS,r13grossa,float64,24358,0.5384887474023964,0.4615112525976036,6
HRS,r14grossa,float64,28114,0.621523632665694,0.378476367334306,6
HRS,r15grossa,float64,29584,0.654021311402927,0.34597868859707304,6
HRS,r16grossa,float64,29441,0.6508599725869921,0.34914002741300787,6
HRS,r2mobila,float64,33827,0.747822434451961,0.25217756554803905,6
HRS,r3mobila,float64,27285,0.6031967104390503,0.3968032895609497,6
HRS,r4mobila,float64,23882,0.5279656895255781,0.4720343104744219,6
HRS,r5mobila,float64,25693,0.5680019454392713,0.4319980545607287,6
HRS,r6mobila,float64,27083,0.5987310430207367,0.40126895697926335,6
HRS,r7mobila,float64,25127,0.5554892337622143,0.44451076623778574,6
HRS,r8mobila,float64,26780,0.5920325418932662,0.40796745810673385,6
HRS,r9mobila,float64,28029,0.6196445151876907,0.3803554848123093,6
HRS,r10mobila,float64,23331,0.5157845868152274,0.48421541318477257,6
HRS,r11mobila,float64,24699,0.5460273245788566,0.4539726754211434,6
HRS,r12mobila,float64,26503,0.5859088296414202,0.4140911703585798,6
HRS,r13mobila,float64,24362,0.5385771764601848,0.46142282353981523,6
HRS,r14mobila,float64,28114,0.621523632665694,0.378476367334306,6
HRS,r15mobila,float64,29585,0.6540434186673741,0.34595658133262586,6
HRS,r16mobila,float64,29441,0.6508599725869921,0.34914002741300787,6
HRS,r2lgmusa,float64,33815,0.7475571472785958,0.2524428527214042,5
HRS,r3lgmusa,float64,27288,0.6032630322323915,0.3967369677676085,5
HRS,r4lgmusa,float64,23889,0.5281204403767078,0.4718795596232922,5
HRS,r5lgmusa,float64,25690,0.5679356236459301,0.4320643763540699,5
HRS,r6lgmusa,float64,27083,0.5987310430207367,0.40126895697926335,5
HRS,r7lgmusa,float64,25132,0.5555997700844497,0.4444002299155503,5
HRS,r8lgmusa,float64,26777,0.5919662200999248,0.40803377990007517,5
HRS,r9lgmusa,float64,28031,0.6196887297165848,0.38031127028341516,5
HRS,r10lgmusa,float64,23336,0.515895123137463,0.484104876862537,5
HRS,r11lgmusa,float64,24701,0.5460715391077509,0.45392846089224914,5
HRS,r12lgmusa,float64,26506,0.5859751514347614,0.4140248485652386,5
HRS,r13lgmusa,float64,24361,0.5385550691957377,0.4614449308042623,5
HRS,r14lgmusa,float64,28116,0.6215678471945881,0.37843215280541187,5
HRS,r15lgmusa,float64,29585,0.6540434186673741,0.34595658133262586,5
HRS,r16lgmusa,float64,29446,0.6509705089092276,0.3490294910907724,5
HRS,r3iadl5a,float64,27283,0.6031524959101561,0.3968475040898439,6
HRS,r4iadl5a,float64,23881,0.527943582261131,0.47205641773886897,6
HRS,r5iadl5a,float64,25682,0.5677587655303533,0.4322412344696467,6
HRS,r6iadl5a,float64,27076,0.598576292169607,0.40142370783039305,6
HRS,r7iadl5a,float64,25118,0.5552902683821904,0.4447097316178096,6
HRS,r8iadl5a,float64,26774,0.5918998983065835,0.4081001016934165,6
HRS,r9iadl5a,float64,28027,0.6196003006587965,0.38039969934120355,6
HRS,r10iadl5a,float64,23339,0.5159614449308043,0.4840385550691957,6
HRS,r11iadl5a,float64,24698,0.5460052173144095,0.45399478268559046,6
HRS,r12iadl5a,float64,26504,0.5859309369058673,0.4140690630941327,6
HRS,r13iadl5a,float64,24360,0.5385329619312906,0.46146703806870937,6
HRS,r14iadl5a,float64,28120,0.6216562762523765,0.3783437237476235,6
HRS,r15iadl5a,float64,29588,0.6541097404607153,0.34589025953928465,6
HRS,r16iadl5a,float64,29447,0.6509926161736747,0.34900738382632535,6
HRS,r2iadl5a,float64,37013,0.8182561789804129,0.18174382101958708,6
HRS,r2finea,float64,25593,0.5657912189945616,0.43420878100543836,4
HRS,r3finea,float64,27280,0.6030861741168148,0.39691382588318525,4
HRS,r4finea,float64,23878,0.5278772604677897,0.4721227395322103,4
HRS,r5finea,float64,25680,0.5677145510014591,0.43228544899854093,4
HRS,r6finea,float64,27077,0.598598399434054,0.401401600565946,4
HRS,r7finea,float64,25115,0.5552239465888491,0.4447760534111509,4
HRS,r8finea,float64,26773,0.5918777910421364,0.40812220895786355,4
HRS,r9finea,float64,28026,0.6195781933943494,0.3804218066056506,4
HRS,r10finea,float64,23332,0.5158066940796746,0.4841933059203254,4
HRS,r11finea,float64,24698,0.5460052173144095,0.45399478268559046,4
HRS,r12finea,float64,26504,0.5859309369058673,0.4140690630941327,4
HRS,r13finea,float64,24359,0.5385108546668436,0.46148914533315644,4
HRS,r14finea,float64,28114,0.621523632665694,0.378476367334306,4
HRS,r15finea,float64,29585,0.6540434186673741,0.34595658133262586,4
HRS,r16finea,float64,29448,0.6510147234381217,0.3489852765618783,4
HRS,r1mobilw,float64,32593,0.7205420701242429,0.2794579298757571,6
HRS,r1lgmusw,float64,32585,0.7203652120086661,0.2796347879913339,5
HRS,r2adl5a,float64,25593,0.5657912189945616,0.43420878100543836,6
HRS,r3adl5a,float64,27281,0.6031082813812619,0.39689171861873807,6
HRS,r4adl5a,float64,23878,0.5278772604677897,0.4721227395322103,6
HRS,r5adl5a,float64,25680,0.5677145510014591,0.43228544899854093,6
HRS,r6adl5a,float64,27076,0.598576292169607,0.40142370783039305,6
HRS,r7adl5a,float64,25115,0.5552239465888491,0.4447760534111509,6
HRS,r8adl5a,float64,26774,0.5918998983065835,0.4081001016934165,6
HRS,r9adl5a,float64,28026,0.6195781933943494,0.3804218066056506,6
HRS,r10adl5a,float64,23333,0.5158288013441217,0.4841711986558783,6
HRS,r11adl5a,float64,24699,0.5460273245788566,0.4539726754211434,6
HRS,r12adl5a,float64,26504,0.5859309369058673,0.4140690630941327,6
HRS,r13adl5a,float64,24358,0.5384887474023964,0.4615112525976036,6
HRS,r14adl5a,float64,28114,0.621523632665694,0.378476367334306,6
HRS,r15adl5a,float64,29586,0.6540655259318212,0.3459344740681788,6
HRS,r16adl5a,float64,29448,0.6510147234381217,0.3489852765618783,6
HRS,r1adlw,float64,32584,0.7203431047442189,0.2796568952557811,6
HRS,r2adl5h,float64,25592,0.5657691117301146,0.43423088826988543,5
HRS,r3adl5h,float64,27243,0.6022682053322722,0.3977317946677278,6
HRS,r4adl5h,float64,23850,0.527258257063271,0.472741742936729,6
HRS,r5adl5h,float64,25656,0.5671839766547287,0.43281602334527125,6
HRS,r6adl5h,float64,27069,0.5984215413184772,0.40157845868152275,6
HRS,r7adl5h,float64,25105,0.5550028739443781,0.4449971260556219,6
HRS,r8adl5h,float64,26765,0.5917009329265597,0.4082990670734403,6
HRS,r9adl5h,float64,28017,0.6193792280143255,0.38062077198567446,6
HRS,r10adl5h,float64,23200,0.5128885351726578,0.48711146482734224,6
HRS,r11adl5h,float64,24680,0.5456072865543617,0.45439271344563825,6
HRS,r12adl5h,float64,26487,0.5855551134102666,0.41444488658973344,6
HRS,r13adl5h,float64,24322,0.5376928858823009,0.4623071141176991,6
HRS,r14adl5h,float64,28088,0.6209488437900694,0.3790511562099306,6
HRS,r15adl5h,float64,29511,0.6524074810982889,0.34759251890171106,6
HRS,r16adl5h,float64,29378,0.6494672149268249,0.3505327850731751,6
HRS,r2adl6a,float64,37013,0.8182561789804129,0.18174382101958708,7
HRS,r3adl6a,float64,27281,0.6031082813812619,0.39689171861873807,7
HRS,r4adl6a,float64,23878,0.5278772604677897,0.4721227395322103,7
HRS,r5adl6a,float64,25680,0.5677145510014591,0.43228544899854093,7
HRS,r6adl6a,float64,27076,0.598576292169607,0.40142370783039305,7
HRS,r7adl6a,float64,25115,0.5552239465888491,0.4447760534111509,7
HRS,r8adl6a,float64,26774,0.5918998983065835,0.4081001016934165,7
HRS,r9adl6a,float64,28026,0.6195781933943494,0.3804218066056506,7
HRS,r10adl6a,float64,23333,0.5158288013441217,0.4841711986558783,7
HRS,r11adl6a,float64,24699,0.5460273245788566,0.4539726754211434,7
HRS,r12adl6a,float64,26504,0.5859309369058673,0.4140690630941327,7
HRS,r13adl6a,float64,24358,0.5384887474023964,0.4615112525976036,7
HRS,r14adl6a,float64,28114,0.621523632665694,0.378476367334306,7
HRS,r15adl6a,float64,29586,0.6540655259318212,0.3459344740681788,7
HRS,r16adl6a,float64,29448,0.6510147234381217,0.3489852765618783,7
HRS,r2adl6h,float64,37012,0.8182340717159658,0.18176592828403415,6
HRS,r3adl6h,float64,27243,0.6022682053322722,0.3977317946677278,7
HRS,r4adl6h,float64,23850,0.527258257063271,0.472741742936729,7
HRS,r5adl6h,float64,25656,0.5671839766547287,0.43281602334527125,7
HRS,r6adl6h,float64,27069,0.5984215413184772,0.40157845868152275,7
HRS,r7adl6h,float64,25105,0.5550028739443781,0.4449971260556219,7
HRS,r8adl6h,float64,26765,0.5917009329265597,0.4082990670734403,7
HRS,r9adl6h,float64,28017,0.6193792280143255,0.38062077198567446,7
HRS,r10adl6h,float64,23200,0.5128885351726578,0.48711146482734224,7
HRS,r11adl6h,float64,24680,0.5456072865543617,0.45439271344563825,7
HRS,r12adl6h,float64,26487,0.5855551134102666,0.41444488658973344,7
HRS,r13adl6h,float64,24322,0.5376928858823009,0.4623071141176991,7
HRS,r14adl6h,float64,28088,0.6209488437900694,0.3790511562099306,7
HRS,r15adl6h,float64,29511,0.6524074810982889,0.34759251890171106,7
HRS,r16adl6h,float64,29378,0.6494672149268249,0.3505327850731751,7
HRS,r3iadl5h,float64,27243,0.6022682053322722,0.3977317946677278,6
HRS,r4iadl5h,float64,23850,0.527258257063271,0.472741742936729,6
HRS,r5iadl5h,float64,25656,0.5671839766547287,0.43281602334527125,6
HRS,r6iadl5h,float64,27069,0.5984215413184772,0.40157845868152275,6
HRS,r7iadl5h,float64,25105,0.5550028739443781,0.4449971260556219,6
HRS,r8iadl5h,float64,26765,0.5917009329265597,0.4082990670734403,6
HRS,r9iadl5h,float64,28017,0.6193792280143255,0.38062077198567446,6
HRS,r10iadl5h,float64,23200,0.5128885351726578,0.48711146482734224,6
HRS,r11iadl5h,float64,24680,0.5456072865543617,0.45439271344563825,6
HRS,r12iadl5h,float64,26487,0.5855551134102666,0.41444488658973344,6
HRS,r13iadl5h,float64,24322,0.5376928858823009,0.4623071141176991,6
HRS,r14iadl5h,float64,28088,0.6209488437900694,0.3790511562099306,6
HRS,r15iadl5h,float64,29511,0.6524074810982889,0.34759251890171106,6
HRS,r16iadl5h,float64,29378,0.6494672149268249,0.3505327850731751,6
HRS,r5inhpnfn,float64,25656,0.5671839766547287,0.43281602334527125,6
HRS,r5hlprnfn,float64,25672,0.5675376928858823,0.4324623071141177,6
HRS,r5hlpdysnf,float64,25675,0.5676040146792236,0.4323959853207764,55
HRS,r5hlphrsnf,float64,25698,0.5681124817615069,0.43188751823849314,129
HRS,r5hlppdnfa,float64,25732,0.5688641287527081,0.4311358712472919,102
HRS,r5hlppdnfn,float64,44682,0.9877967900252023,0.012203209974797735,5
HRS,r5inhpfn,float64,25656,0.5671839766547287,0.43281602334527125,14
HRS,r5hlprfn,float64,25705,0.5682672326126366,0.43173276738736344,11
HRS,r5hlpdysf,float64,25745,0.5691515231905204,0.4308484768094796,100
HRS,r5hlphrsf,float64,25876,0.5720475748330901,0.4279524251669099,296
HRS,r5hlppdfa,float64,25673,0.5675598001503294,0.43244019984967064,31
HRS,r5hlppdfn,float64,42834,0.9469425653269664,0.05305743467303359,3
HRS,r5inhpun,float64,25656,0.5671839766547287,0.43281602334527125,10
HRS,r5hlprun,float64,25712,0.5684219834637662,0.43157801653623384,10
HRS,r5hlpdysu,float64,25753,0.5693283813060972,0.4306716186939028,101
HRS,r5hlphrsu,float64,25893,0.5724233983286908,0.4275766016713092,298
HRS,r5inhppn,float64,25656,0.5671839766547287,0.43281602334527125,5
HRS,r5hlprpn,float64,25660,0.5672724057125171,0.43272759428748286,5
HRS,r5hlpdysp,float64,25662,0.5673166202414113,0.4326833797585887,50
HRS,r5hlphrsp,float64,25674,0.5675819074147765,0.43241809258522346,119
HRS,r5inhptn,float64,25656,0.5671839766547287,0.43281602334527125,14
HRS,r5hlprtn,float64,25721,0.5686209488437901,0.4313790511562099,10
HRS,r5hlpdyst,float64,25764,0.5695715612150153,0.4304284387849847,110
HRS,r5hlphrst,float64,25912,0.5728434363531857,0.4271565636468143,385
HRS,r5hlppdta,float64,25748,0.5692178449838617,0.43078215501613826,115
HRS,r5hlppdtn,float64,42612,0.9420347526197108,0.05796524738028919,5
HRS,r6inhpnfn,float64,27069,0.5984215413184772,0.40157845868152275,5
HRS,r6hlprnfn,float64,27469,0.6072644470973162,0.3927355529026838,4
HRS,r6hlpdysnf,float64,27473,0.6073528761551046,0.3926471238448954,49
HRS,r6hlphrsnf,float64,27484,0.6075960560640227,0.39240394393597733,114
HRS,r6hlppdnfa,float64,27525,0.6085024539063536,0.3914975460936464,93
HRS,r6hlppdnfn,float64,44705,0.9883052571074855,0.011694742892514487,4
HRS,r6inhpfn,float64,27069,0.5984215413184772,0.40157845868152275,9
HRS,r6hlprfn,float64,27119,0.5995269045408321,0.40047309545916787,9
HRS,r6hlpdysf,float64,27139,0.5999690498297741,0.40003095017022594,93
HRS,r6hlphrsf,float64,27250,0.6024229561834019,0.3975770438165981,280
HRS,r6hlppdfa,float64,27078,0.5986205066985011,0.4013794933014989,32
HRS,r6hlppdfn,float64,42879,0.9479373922270858,0.05206260777291416,3
HRS,r6inhpun,float64,27069,0.5984215413184772,0.40157845868152275,9
HRS,r6hlprun,float64,27121,0.5995711190697263,0.40042888093027373,9
HRS,r6hlpdysu,float64,27145,0.6001016934164567,0.3998983065835433,93
HRS,r6hlphrsu,float64,27261,0.6026661360923199,0.3973338639076801,283
HRS,r6inhppn,float64,27069,0.5984215413184772,0.40157845868152275,4
HRS,r6hlprpn,float64,27072,0.5984878631118186,0.40151213688818144,4
HRS,r6hlpdysp,float64,27074,0.5985320776407127,0.4014679223592873,44
HRS,r6hlphrsp,float64,27081,0.5986868284918424,0.4013131715081576,112
HRS,r6inhptn,float64,27069,0.5984215413184772,0.40157845868152275,9
HRS,r6hlprtn,float64,27127,0.5997037626564089,0.4002962373435911,9
HRS,r6hlpdyst,float64,27152,0.6002564442675863,0.3997435557324137,104
HRS,r6hlphrst,float64,27275,0.6029756377945793,0.3970243622054207,369
HRS,r6hlppdta,float64,27149,0.6001901224742451,0.3998098775257549,107
HRS,r6hlppdtn,float64,42650,0.9428748286687005,0.05712517133129946,4
HRS,r7inhpnfn,float64,25105,0.5550028739443781,0.4449971260556219,6
HRS,r7hlprnfn,float64,25504,0.56382367245877,0.43617632754123004,6
HRS,r7hlpdysnf,float64,25508,0.5639121015165584,0.43608789848344165,46
HRS,r7hlphrsnf,float64,25525,0.564287925012159,0.43571207498784104,117
HRS,r7hlppdnfa,float64,25563,0.5651280010611487,0.4348719989388513,80
HRS,r7hlppdnfn,float64,44694,0.9880620771985674,0.011937922801432577,5
HRS,r7inhpfn,float64,25105,0.5550028739443781,0.4449971260556219,8
HRS,r7hlprfn,float64,25171,0.5564619533978865,0.4435380466021135,8
HRS,r7hlpdysf,float64,25193,0.5569483132157227,0.4430516867842773,87
HRS,r7hlphrsf,float64,25325,0.5598664721227395,0.44013352787726046,287
HRS,r7hlppdfa,float64,25131,0.5555776628200026,0.44442233717999735,38
HRS,r7hlppdfn,float64,42744,0.9449529115267277,0.05504708847327233,4
HRS,r7inhpun,float64,25105,0.5550028739443781,0.4449971260556219,8
HRS,r7hlprun,float64,25167,0.5563735243400981,0.4436264756599019,8
HRS,r7hlpdysu,float64,25189,0.5568598841579343,0.4431401158420657,91
HRS,r7hlphrsu,float64,25321,0.5597780430649512,0.44022195693504884,298
HRS,r7inhppn,float64,25105,0.5550028739443781,0.4449971260556219,5
HRS,r7hlprpn,float64,25108,0.5550691957377194,0.4449308042622806,5
HRS,r7hlpdysp,float64,25114,0.555201839324402,0.44479816067559796,44
HRS,r7hlphrsp,float64,25132,0.5555997700844497,0.4444002299155503,116
HRS,r7inhptn,float64,25105,0.5550028739443781,0.4449971260556219,8
HRS,r7hlprtn,float64,25184,0.5567493478356988,0.44325065216430115,8
HRS,r7hlpdyst,float64,25211,0.5573462439757705,0.4426537560242295,103
HRS,r7hlphrst,float64,25354,0.5605075827917053,0.4394924172082947,362
HRS,r7hlppdta,float64,25206,0.5572357076535349,0.4427642923464651,100
HRS,r7hlppdtn,float64,42533,0.9402882787283902,0.05971172127160984,5
HRS,r8inhpnfn,float64,26765,0.5917009329265597,0.4082990670734403,7
HRS,r8hlprnfn,float64,27151,0.6002343370031392,0.3997656629968608,6
HRS,r8hlpdysnf,float64,27154,0.6003006587964805,0.39969934120351946,51
HRS,r8hlphrsnf,float64,27172,0.6006985895565283,0.39930141044347167,124
HRS,r8hlppdnfa,float64,27206,0.6014502365477296,0.39854976345227044,99
HRS,r8hlppdnfn,float64,44691,0.9879957554052261,0.012004244594773894,5
HRS,r8inhpfn,float64,26765,0.5917009329265597,0.4082990670734403,9
HRS,r8hlprfn,float64,26816,0.5928284034133616,0.4071715965866384,9
HRS,r8hlpdysf,float64,26840,0.5933589777600919,0.40664102223990806,95
HRS,r8hlphrsf,float64,26960,0.5960118494937436,0.40398815050625636,283
HRS,r8hlppdfa,float64,26785,0.5921430782155016,0.4078569217844984,31
HRS,r8hlppdfn,float64,42772,0.9455719149312464,0.05442808506875363,3
HRS,r8inhpun,float64,26765,0.5917009329265597,0.4082990670734403,9
HRS,r8hlprun,float64,26814,0.5927841888844675,0.4072158111155325,9
HRS,r8hlpdysu,float64,26840,0.5933589777600919,0.40664102223990806,95
HRS,r8hlphrsu,float64,26965,0.5961223858159791,0.4038776141840209,291
HRS,r8inhppn,float64,26765,0.5917009329265597,0.4082990670734403,5
HRS,r8hlprpn,float64,26773,0.5918777910421364,0.40812220895786355,5
HRS,r8hlpdysp,float64,26778,0.5919883273643719,0.4080116726356281,48
HRS,r8hlphrsp,float64,26789,0.59223150727329,0.40776849272671,130
HRS,r8inhptn,float64,26765,0.5917009329265597,0.4082990670734403,10
HRS,r8hlprtn,float64,26827,0.5930715833222797,0.4069284166777203,9
HRS,r8hlpdyst,float64,26857,0.5937348012556927,0.40626519874430733,106
HRS,r8hlphrst,float64,26988,0.5966308528982623,0.40336914710173766,370
HRS,r8hlppdta,float64,26856,0.5937126939912455,0.4062873060087545,111
HRS,r8hlppdtn,float64,42563,0.9409514966618031,0.05904850333819689,5
HRS,r9inhpnfn,float64,28017,0.6193792280143255,0.38062077198567446,7
HRS,r9hlprnfn,float64,28383,0.6274704868019632,0.37252951319803684,7
HRS,r9hlpdysnf,float64,28385,0.6275147013308573,0.3724852986691427,52
HRS,r9hlphrsnf,float64,28398,0.6278020957686696,0.37219790423133037,146
HRS,r9hlppdnfa,float64,28443,0.628796922668789,0.37120307733121105,107
HRS,r9hlppdnfn,float64,44697,0.9881283989919087,0.01187160100809126,7
HRS,r9inhpfn,float64,28017,0.6193792280143255,0.38062077198567446,9
HRS,r9hlprfn,float64,28065,0.6204403767077862,0.3795596232922138,9
HRS,r9hlpdysf,float64,28080,0.6207719856744927,0.37922801432550735,89
HRS,r9hlphrsf,float64,28187,0.623137462970332,0.376862537029668,273
HRS,r9hlppdfa,float64,28035,0.6197771587743732,0.3802228412256268,33
HRS,r9hlppdfn,float64,42944,0.9493743644161472,0.0506256355838528,4
HRS,r9inhpun,float64,28017,0.6193792280143255,0.38062077198567446,9
HRS,r9hlprun,float64,28063,0.6203961621788919,0.37960383782110807,9
HRS,r9hlpdysu,float64,28078,0.6207277711455984,0.3792722288544016,93
HRS,r9hlphrsu,float64,28185,0.6230932484414379,0.3769067515585621,281
HRS,r9inhppn,float64,28017,0.6193792280143255,0.38062077198567446,7
HRS,r9hlprpn,float64,28022,0.619489764336561,0.380510235663439,6
HRS,r9hlpdysp,float64,28024,0.6195339788654551,0.38046602113454486,51
HRS,r9hlphrsp,float64,28037,0.6198213733032675,0.3801786266967325,129
HRS,r9inhptn,float64,28017,0.6193792280143255,0.38062077198567446,10
HRS,r9hlprtn,float64,28071,0.6205730202944688,0.3794269797055312,10
HRS,r9hlpdyst,float64,28088,0.6209488437900694,0.3790511562099306,104
HRS,r9hlphrst,float64,28205,0.6235353937303798,0.3764646062696202,354
HRS,r9hlppdta,float64,28104,0.621302560021223,0.37869743997877703,125
HRS,r9hlppdtn,float64,42713,0.9442675863288676,0.05573241367113235,7
HRS,r10inhpnfn,float64,23200,0.5128885351726578,0.48711146482734224,7
HRS,r10hlprnfn,float64,23598,0.5216872264226025,0.47831277357739754,6
HRS,r10hlpdysnf,float64,23611,0.5219746208604147,0.4780253791395853,63
HRS,r10hlphrsnf,float64,23648,0.5227925896449573,0.47720741035504266,152
HRS,r10hlppdnfa,float64,23679,0.5234779148428174,0.47652208515718264,111
HRS,r10hlppdnfn,float64,44521,0.9842375204492196,0.01576247955078036,5
HRS,r10inhpfn,float64,23200,0.5128885351726578,0.48711146482734224,9
HRS,r10hlprfn,float64,23246,0.5139054693372243,0.48609453066277575,8
HRS,r10hlpdysf,float64,23292,0.5149224035017906,0.48507759649820936,101
HRS,r10hlphrsf,float64,23452,0.5184595658133263,0.4815404341866737,355
HRS,r10hlppdfa,float64,23231,0.5135738603705178,0.4864261396294822,42
HRS,r10hlppdfn,float64,42075,0.9301631516116196,0.06983684838838045,4
HRS,r10inhpun,float64,23200,0.5128885351726578,0.48711146482734224,8
HRS,r10hlprun,float64,23246,0.5139054693372243,0.48609453066277575,8
HRS,r10hlpdysu,float64,23299,0.5150771543529203,0.48492284564707966,102
HRS,r10hlphrsu,float64,23459,0.5186143166644559,0.4813856833355441,354
HRS,r10inhppn,float64,23200,0.5128885351726578,0.48711146482734224,6
HRS,r10hlprpn,float64,23206,0.5130211787593403,0.4869788212406597,6
HRS,r10hlpdysp,float64,23215,0.5132201441393642,0.48677985586063577,60
HRS,r10hlphrsp,float64,23250,0.5139938983950126,0.48600610160498736,140
HRS,r10inhptn,float64,23200,0.5128885351726578,0.48711146482734224,10
HRS,r10hlprtn,float64,23261,0.5142370783039306,0.4857629216960694,8
HRS,r10hlpdyst,float64,23321,0.5155635141707565,0.4844364858292435,114
HRS,r10hlphrst,float64,23508,0.5196975726223637,0.4803024273776363,441
HRS,r10hlppdta,float64,23331,0.5157845868152274,0.48421541318477257,131
HRS,r10hlppdtn,float64,41863,0.925476411548835,0.07452358845116502,6
HRS,r11inhpnfn,float64,24680,0.5456072865543617,0.45439271344563825,7
HRS,r11hlprnfn,float64,25078,0.5544059778043064,0.44559402219569355,6
HRS,r11hlpdysnf,float64,25092,0.5547154795065659,0.44528452049343414,53
HRS,r11hlphrsnf,float64,25117,0.5552681611177432,0.44473183888225676,151
HRS,r11hlppdnfa,float64,25155,0.556108237166733,0.44389176283326703,101
HRS,r11hlppdnfn,float64,44585,0.9856523853738338,0.014347614626166183,6
HRS,r11inhpfn,float64,24680,0.5456072865543617,0.45439271344563825,9
HRS,r11hlprfn,float64,24729,0.5466905425122696,0.45330945748773044,9
HRS,r11hlpdysf,float64,24776,0.5477295839412831,0.4522704160587169,105
